-7.274839,-2.965893,2.420158
-7.204473,-3.087329,2.351373
-7.144103,-3.178043,2.246068
-7.092353,-3.251146,2.118502
-7.024671,-3.345198,2.013111
-6.930777,-3.452437,1.947829
-6.809430,-3.551076,1.937870
-6.687554,-3.608295,2.008765
-6.573702,-3.639620,2.109266
-6.448175,-3.663225,2.195674
-6.309261,-3.686101,2.259363
-6.162035,-3.709654,2.299269
-6.010842,-3.725346,2.327040
-5.858784,-3.722772,2.353544
-5.707092,-3.703403,2.376480
-5.562938,-3.679112,2.425032
-5.419098,-3.646482,2.470020
-5.275152,-3.604995,2.508065
-5.135419,-3.560598,2.556758
-4.989134,-3.518137,2.579955
-4.841284,-3.472837,2.585715
-4.694903,-3.424409,2.587772
-4.548333,-3.376147,2.590984
-4.401996,-3.328079,2.601237
-4.258267,-3.273311,2.613868
-4.117632,-3.210500,2.624982
-3.978569,-3.144355,2.635726
-3.838995,-3.079377,2.646612
-3.698616,-3.016008,2.656969
-3.559992,-2.948539,2.664343
-3.422244,-2.878886,2.667541
-3.283795,-2.810616,2.668253
-3.145193,-2.742841,2.673066
-3.005867,-2.676581,2.676037
-2.865792,-2.611691,2.673919
-2.726520,-2.545083,2.674563
-2.588398,-2.476373,2.671215
-2.450623,-2.407038,2.663721
-2.312267,-2.338673,2.658661
-2.173164,-2.271842,2.659849
-2.034785,-2.203707,2.665835
-1.898341,-2.131629,2.669964
-1.760419,-2.062259,2.669758
-1.620812,-1.996895,2.661737
-1.481005,-1.932587,2.649636
-1.341462,-1.866690,2.646861
-1.202366,-1.799909,2.653790
-1.064420,-1.731461,2.663982
-0.928524,-1.658586,2.670825
-0.793820,-1.583290,2.675971
-0.658768,-1.508664,2.679751
-0.522263,-1.436591,2.680126
-0.385376,-1.365266,2.677915
-0.247987,-1.294929,2.677741
-0.110906,-1.223958,2.679369
0.024479,-1.149750,2.679361
0.158643,-1.073695,2.673857
0.293092,-0.998515,2.663714
0.429454,-0.926389,2.655724
0.567944,-0.858275,2.657771
0.708088,-0.794026,2.667005
0.849155,-0.732236,2.661826
0.989458,-0.670165,2.641068
1.126486,-0.601944,2.624453
1.259366,-0.523780,2.629455
1.392109,-0.444674,2.641187
1.526568,-0.369247,2.643348
1.661152,-0.294303,2.632949
1.795275,-0.218112,2.628174
1.930399,-0.143452,2.630535
2.067244,-0.072166,2.634657
2.204840,-0.002634,2.642708
2.344279,0.063269,2.648236
2.485910,0.124632,2.651988
2.628357,0.183957,2.656578
2.768730,0.247946,2.653122
2.907252,0.316086,2.650712
3.044319,0.386888,2.656305
3.180636,0.458815,2.664671
3.319655,0.526096,2.667864
3.458784,0.591953,2.665451
3.596665,0.660789,2.666179
3.735106,0.733572,2.680138
3.862935,0.804881,2.648927
3.982425,0.874118,2.575232
4.112390,0.947687,2.542576
4.248820,1.024224,2.530667
4.383952,1.100278,2.512252
4.516990,1.172661,2.518738
4.649259,1.241803,2.560223
4.783120,1.313948,2.592688
4.916071,1.390283,2.590627
5.045193,1.466396,2.548227
5.171012,1.537981,2.487520
5.298991,1.611764,2.481947
5.429073,1.690561,2.526072
5.557278,1.772474,2.558477
5.684804,1.855713,2.578145
5.813306,1.939059,2.597694
5.941621,2.022687,2.616662
6.069044,2.108061,2.636411
6.195333,2.193689,2.654784
6.324773,2.277980,2.667027
6.460475,2.362473,2.666106
6.569011,2.431126,2.609144
6.638160,2.478003,2.485854
6.685527,2.511521,2.326900
6.729914,2.540788,2.164475
6.787630,2.578427,2.022656
6.871593,2.641833,1.914502
6.978342,2.741481,1.867013
7.064231,2.861552,1.916233
7.108130,2.970957,2.016596
7.124265,3.049793,2.148582
7.149888,3.139611,2.269377
7.193113,3.262871,2.355216
7.229306,3.401159,2.416005
7.262389,3.545276,2.459678
7.296109,3.693474,2.485359
7.316561,3.846527,2.486207
7.335219,4.000394,2.475807
7.351195,4.153776,2.467616
7.354706,4.307309,2.472899
7.347903,4.460731,2.491097
7.337707,4.613608,2.509069
7.319493,4.766631,2.518072
7.297332,4.919483,2.517303
7.270171,5.071140,2.506688
7.234386,5.220607,2.490310
7.190707,5.368023,2.486446
7.137822,5.513487,2.466255
7.087066,5.635035,2.389276
7.052127,5.713336,2.258244
7.017852,5.785252,2.122153
6.966493,5.892226,2.032304
6.903916,6.020311,1.968664
6.851921,6.118703,1.863859
6.803869,6.204611,1.739395
6.737518,6.314998,1.658775
6.641203,6.432689,1.677766
6.549069,6.509313,1.775653
6.474380,6.570538,1.896348
6.390098,6.624915,2.013768
6.287643,6.667833,2.121320
6.171349,6.717936,2.209517
6.044129,6.779526,2.272425
5.902023,6.825659,2.311626
5.753539,6.867418,2.322833
5.605573,6.910674,2.306154
5.458081,6.939547,2.268985
5.313720,6.950056,2.215229
5.175856,6.954595,2.146618
5.035521,6.958933,2.078906
4.885878,6.940878,2.052710
4.742997,6.895615,2.089095
4.611286,6.836491,2.144117
4.481048,6.766307,2.188469
4.353516,6.686597,2.223325
4.230811,6.594859,2.245433
4.125587,6.494945,2.295002
4.030820,6.389849,2.358689
3.937554,6.279745,2.413130
3.847245,6.162791,2.457937
3.757249,6.038899,2.479518
3.664740,5.917291,2.487257
3.572526,5.787992,2.493837
3.491189,5.652711,2.483014
3.434582,5.554203,2.411040
3.399385,5.491907,2.280120
3.369879,5.432222,2.126627
3.330303,5.341199,1.987798
3.281499,5.211537,1.911540
3.249184,5.077856,1.951687
3.235315,4.954043,2.059121
3.230436,4.836810,2.159213
3.230446,4.712775,2.248533
3.229849,4.576809,2.323558
3.222281,4.430667,2.372617
3.205439,4.277876,2.386731
3.188386,4.124545,2.374128
3.163265,3.976308,2.340813
3.126616,3.830231,2.305087
3.083693,3.685779,2.271097
3.032765,3.551567,2.213862
2.962018,3.419202,2.183089
2.880041,3.289588,2.161751
2.797817,3.160606,2.140207
2.700586,3.041322,2.136599
2.582600,2.941261,2.139405
2.459957,2.847652,2.143785
2.331230,2.764084,2.159631
2.189618,2.713139,2.194775
2.048691,2.685682,2.251723
1.911656,2.669231,2.321342
1.773815,2.657998,2.389836
1.629305,2.652936,2.444822
1.481681,2.647213,2.484061
1.329744,2.637159,2.508867
1.168530,2.623677,2.518816
1.016691,2.608944,2.490139
0.903733,2.595845,2.390191
0.819536,2.587263,2.244677
0.729566,2.586073,2.115194
0.600037,2.595132,2.062936
0.446602,2.616545,2.107851
0.338194,2.651697,2.211736
0.238634,2.704015,2.323415
0.113518,2.770518,2.385823
-0.016446,2.840395,2.358512
-0.151538,2.906373,2.298688
-0.292137,2.964432,2.274056
-0.430445,3.012034,2.316781
-0.566122,3.042007,2.387816
-0.704965,3.057650,2.451939
-0.851591,3.068182,2.499482
-1.002948,3.076631,2.529196
-1.156686,3.085848,2.542082
-1.310872,3.096484,2.536062
-1.462600,3.104968,2.505498
-1.613781,3.104073,2.479938
-1.767760,3.090602,2.485988
-1.921354,3.073276,2.480356
-2.068850,3.043311,2.437287
-2.210938,3.005236,2.411266
-2.354505,2.975862,2.463877
-2.501106,2.945292,2.510271
-2.647399,2.905656,2.536230
-2.791230,2.858292,2.566728
-2.936950,2.812392,2.588974
-3.083269,2.765340,2.603645
-3.228470,2.713785,2.613115
-3.372637,2.658440,2.615598
-3.517113,2.604758,2.607171
-3.661959,2.553365,2.592355
-3.804694,2.495039,2.589335
-3.946744,2.434656,2.596356
-4.086001,2.368555,2.602104
-4.221927,2.295865,2.610389
-4.357598,2.224356,2.628119
-4.491089,2.147833,2.639637
-4.623519,2.068904,2.649253
-4.756674,1.991493,2.658533
-4.890962,1.915571,2.660421
-5.024393,1.836927,2.657131
-5.155610,1.758142,2.652312
-5.288098,1.679641,2.655052
-5.426184,1.595518,2.670939
-5.534200,1.529386,2.618656
-5.608837,1.484229,2.484982
-5.697010,1.429028,2.363535
-5.821003,1.350535,2.310581
-5.956336,1.269402,2.308173
-6.089393,1.201662,2.345876
-6.218956,1.152937,2.413722
-6.356156,1.107606,2.469938
-6.502951,1.063606,2.486576
-6.648017,1.016732,2.464138
-6.787669,0.961378,2.425474
-6.924778,0.905404,2.378222
-7.032779,0.854301,2.284560
-7.132874,0.796600,2.180475
-7.249785,0.709811,2.130431
-7.352761,0.593258,2.150929
-7.434879,0.481645,2.218271
-7.511352,0.348973,2.246092
-7.577249,0.210636,2.267728
-7.635020,0.070113,2.291691
-7.684003,-0.074166,2.317581
-7.723313,-0.222198,2.334590
-7.762231,-0.371859,2.328345
-7.792565,-0.523709,2.333764
-7.810140,-0.671480,2.373102
-7.804577,-0.818534,2.419572
-7.778456,-0.968376,2.447821
-7.754013,-1.117091,2.474316
-7.732122,-1.270238,2.510419
-7.712407,-1.420144,2.515715
-7.699023,-1.552558,2.438934
-7.685380,-1.695369,2.381896
-7.665122,-1.847179,2.409546
-7.635869,-1.982027,2.478750
-7.596781,-2.122403,2.529075
-7.550551,-2.268525,2.553421
-7.502085,-2.414980,2.551648
-7.454112,-2.559347,2.524804
-7.400868,-2.700981,2.497890
-7.339205,-2.842298,2.475849
-7.273656,-2.976522,2.435189
-7.213142,-3.084397,2.344005
-7.139670,-3.193782,2.260938
-7.067537,-3.293067,2.170625
-7.007689,-3.370440,2.051271
-6.931241,-3.456626,1.946366
-6.818713,-3.554715,1.915439
-6.691614,-3.618075,1.980414
-6.571130,-3.662109,2.064999
-6.450398,-3.678862,2.159828
-6.317008,-3.696741,2.236031
-6.172655,-3.709048,2.289454
-6.022489,-3.719339,2.324315
-5.871291,-3.727169,2.352330
-5.722102,-3.704800,2.386770
-5.574260,-3.674032,2.419090
-5.427990,-3.640215,2.454029
-5.283238,-3.604730,2.494262
-5.138952,-3.565986,2.533341
-4.994013,-3.522360,2.563922
-4.848008,-3.475687,2.582214
-4.701390,-3.427843,2.589308
-4.555431,-3.377591,2.591744
-4.410456,-3.324680,2.594619
-4.266499,-3.269172,2.601745
-4.124976,-3.208990,2.615179
-3.986713,-3.142937,2.633913
-3.847908,-3.076865,2.647337
-3.707757,-3.012379,2.654038
-3.567701,-2.947662,2.658997
-3.427973,-2.882311,2.664214
-3.288614,-2.816166,2.669986
-3.149568,-2.749247,2.673425
-3.010529,-2.682188,2.673733
-2.870943,-2.616260,2.672975
-2.731300,-2.550502,2.672146
-2.593114,-2.481739,2.670618
-2.455644,-2.411501,2.669428
-2.318050,-2.341534,2.669607
-2.180602,-2.271291,2.670830
-2.043585,-2.200198,2.672703
-1.905386,-2.131580,2.676766
-1.765993,-2.065323,2.678747
-1.626959,-1.998608,2.671388
-1.488057,-1.932332,2.658478
-1.348734,-1.866693,2.650636
-1.209114,-1.800969,2.653512
-1.070659,-1.732841,2.662199
-0.934408,-1.660728,2.670811
-0.798627,-1.587522,2.674964
-0.662468,-1.514763,2.676224
-0.526330,-1.441998,2.678889
-0.390191,-1.369294,2.680901
-0.253932,-1.296828,2.679051
-0.117709,-1.224274,2.676077
0.018390,-1.151445,2.676101
0.155053,-1.079670,2.676514
0.292580,-1.009551,2.674683
0.429512,-0.938360,2.672695
0.564709,-0.863915,2.672898
0.699983,-0.789402,2.674331
0.836344,-0.717106,2.671874
0.973532,-0.647204,2.660142
1.110491,-0.577024,2.649087
1.246351,-0.503970,2.650415
1.382343,-0.430805,2.654931
1.519130,-0.359315,2.652837
1.654917,-0.286075,2.645004
1.789993,-0.211593,2.636838
1.927206,-0.141299,2.636822
2.066104,-0.074333,2.645063
2.203972,-0.005420,2.653474
2.342969,0.061407,2.660924
2.484067,0.123849,2.663361
2.625883,0.184852,2.663207
2.765276,0.251112,2.664035
2.901802,0.323103,2.660547
3.038361,0.394964,2.659535
3.176584,0.463480,2.664213
3.315774,0.530133,2.670249
3.455061,0.596721,2.673620
3.593539,0.664941,2.674390
3.730290,0.736461,2.673844
3.864396,0.812946,2.673269
